171.780, 129.359, 6.921, 21.770 False
171.555, 129.362, 6.749, 21.803 False
171.334, 129.364, 6.586, 21.836 False
171.119, 129.367, 6.430, 21.869 False
170.909, 129.369, 6.286, 21.902 False
170.703, 129.371, 6.152, 21.935 False
170.501, 129.373, 6.034, 21.968 False
170.302, 129.375, 5.932, 22.001 False
170.106, 129.378, 5.849, 22.034 False
169.913, 129.380, 5.784, 22.067 False
169.721, 129.382, 5.732, 22.100 False
169.530, 129.384, 5.699, 22.133 False
169.340, 129.386, 5.672, 22.166 False
169.150, 129.388, 5.657, 22.199 False
168.961, 129.390, 5.641, 22.232 False
168.773, 129.392, 5.625, 22.265 False
168.585, 129.394, 5.605, 22.298 False
168.398, 129.396, 5.591, 22.331 False
168.212, 129.398, 5.581, 22.364 False
168.025, 129.400, 5.577, 22.397 False
167.839, 129.401, 5.574, 22.430 False
167.653, 129.403, 5.573, 22.463 False
167.467, 129.405, 5.572, 22.496 False
167.281, 129.407, 5.569, 22.529 False
167.095, 129.409, 5.566, 22.562 False
166.909, 129.411, 5.559, 22.595 False
166.724, 129.413, 5.552, 22.628 False
166.539, 129.415, 5.540, 22.661 False
166.354, 129.417, 5.529, 22.694 False
166.170, 129.419, 5.512, 22.727 False
165.987, 129.420, 5.496, 22.760 False
165.804, 129.422, 5.475, 22.793 False
165.622, 129.424, 5.455, 22.826 False
165.441, 129.426, 5.429, 22.859 False
165.261, 129.428, 5.403, 22.892 False
165.081, 129.429, 5.373, 22.925 False
164.903, 129.431, 5.344, 22.958 False
164.726, 129.433, 5.317, 22.991 False
164.549, 129.434, 5.297, 23.024 False
164.373, 129.436, 5.284, 23.057 False
164.197, 129.438, 5.277, 23.090 False
164.020, 129.439, 5.280, 23.123 False
163.844, 129.441, 5.288, 23.156 False
163.667, 129.443, 5.305, 23.189 False
163.489, 129.444, 5.326, 23.222 False
163.311, 129.446, 5.354, 23.255 False
163.131, 129.448, 5.383, 23.288 False
162.951, 129.449, 5.419, 23.321 False
162.769, 129.451, 5.455, 23.354 False
162.586, 129.453, 5.492, 23.387 False
162.401, 129.454, 5.526, 23.420 False
162.216, 129.456, 5.555, 23.453 False
162.030, 129.458, 5.580, 23.486 False
161.844, 129.459, 5.598, 23.519 False
161.657, 129.461, 5.612, 23.552 False
161.469, 129.462, 5.620, 23.585 False
161.282, 129.464, 5.624, 23.618 False
161.095, 129.466, 5.623, 23.651 False
160.907, 129.467, 5.620, 23.684 False
160.721, 129.469, 5.611, 23.717 False
160.534, 129.470, 5.601, 23.750 False
160.348, 129.472, 5.587, 23.783 False
160.162, 129.473, 5.573, 23.816 False
159.977, 129.475, 5.554, 23.849 False
159.792, 129.476, 5.536, 23.882 False
159.609, 129.478, 5.512, 23.915 False
159.426, 129.479, 5.489, 23.948 False
159.243, 129.480, 5.462, 23.981 False
159.062, 129.481, 5.438, 24.014 False
158.881, 129.482, 5.418, 24.047 False
158.701, 129.483, 5.404, 24.080 False
158.521, 129.485, 5.400, 24.113 False
158.341, 129.486, 5.401, 24.146 False
158.161, 129.487, 5.411, 24.179 False
157.980, 129.488, 5.425, 24.212 False
157.798, 129.489, 5.447, 24.245 False
157.616, 129.490, 5.471, 24.278 False
157.432, 129.492, 5.502, 24.311 False
157.248, 129.493, 5.534, 24.344 False
157.062, 129.494, 5.570, 24.377 False
156.875, 129.495, 5.603, 24.410 False
156.687, 129.496, 5.634, 24.443 False
156.499, 129.497, 5.661, 24.476 False
156.309, 129.499, 5.683, 24.509 False
156.119, 129.500, 5.700, 24.542 False
155.929, 129.501, 5.711, 24.575 False
155.738, 129.502, 5.719, 24.608 False
155.548, 129.503, 5.721, 24.641 False
155.357, 129.504, 5.720, 24.674 False
155.167, 129.505, 5.712, 24.707 False
154.977, 129.506, 5.702, 24.740 False
154.787, 129.507, 5.687, 24.773 False
154.598, 129.508, 5.672, 24.806 False
154.410, 129.509, 5.652, 24.839 False
154.222, 129.510, 5.632, 24.872 False
154.035, 129.511, 5.608, 24.905 False
153.849, 129.512, 5.585, 24.938 False
153.664, 129.513, 5.559, 24.971 False
153.479, 129.514, 5.539, 25.004 False
153.295, 129.515, 5.521, 25.037 False
153.111, 129.516, 5.509, 25.070 False
152.928, 129.517, 5.505, 25.103 False
152.744, 129.518, 5.506, 25.136 False
152.560, 129.518, 5.516, 25.169 False
152.376, 129.519, 5.529, 25.202 False
152.191, 129.520, 5.549, 25.235 False
152.005, 129.521, 5.572, 25.268 False
151.818, 129.522, 5.602, 25.301 False
151.630, 129.522, 5.633, 25.334 False
151.441, 129.523, 5.667, 25.367 False
151.251, 129.524, 5.699, 25.400 False
151.060, 129.525, 5.729, 25.433 False
150.869, 129.526, 5.753, 25.466 False
150.676, 129.526, 5.772, 25.499 False
150.483, 129.527, 5.787, 25.532 False
150.290, 129.528, 5.796, 25.565 False
150.097, 129.529, 5.802, 25.598 False
149.904, 129.529, 5.801, 25.631 False
149.710, 129.530, 5.798, 25.664 False
149.517, 129.531, 5.789, 25.697 False
149.325, 129.531, 5.779, 25.730 False
149.133, 129.532, 5.762, 25.763 False
148.941, 129.533, 5.744, 25.796 False
148.751, 129.533, 5.720, 25.829 False
148.561, 129.534, 5.698, 25.862 False
148.372, 129.535, 5.671, 25.895 False
148.183, 129.535, 5.645, 25.928 False
147.996, 129.536, 5.616, 25.961 False
147.810, 129.536, 5.589, 25.994 False
147.624, 129.537, 5.562, 26.027 False
147.439, 129.537, 5.541, 26.060 False
147.255, 129.538, 5.527, 26.093 False
147.071, 129.538, 5.519, 26.126 False
146.887, 129.539, 5.521, 26.159 False
146.703, 129.539, 5.527, 26.192 False
146.518, 129.540, 5.542, 26.225 False
146.332, 129.540, 5.560, 26.258 False
146.146, 129.540, 5.585, 26.291 False
145.959, 129.541, 5.612, 26.324 False
145.771, 129.541, 5.645, 26.357 False
145.581, 129.542, 5.678, 26.390 False
145.391, 129.542, 5.710, 26.423 False
145.200, 129.543, 5.738, 26.456 False
145.008, 129.543, 5.762, 26.489 False
144.815, 129.543, 5.780, 26.522 False
144.622, 129.544, 5.794, 26.555 False
144.428, 129.544, 5.803, 26.588 False
144.235, 129.544, 5.807, 26.621 False
144.041, 129.545, 5.808, 26.654 False
143.848, 129.545, 5.802, 26.687 False
143.655, 129.545, 5.796, 26.720 False
143.462, 129.546, 5.783, 26.753 False
143.270, 129.546, 5.770, 26.786 False
143.078, 129.546, 5.750, 26.819 False
142.887, 129.546, 5.729, 26.852 False
142.697, 129.547, 5.702, 26.885 False
142.508, 129.547, 5.675, 26.918 False
142.319, 129.547, 5.646, 26.951 False
142.132, 129.547, 5.620, 26.984 False
141.945, 129.547, 5.595, 27.017 False
141.760, 129.548, 5.576, 27.050 False
141.574, 129.548, 5.563, 27.083 False
141.389, 129.548, 5.556, 27.116 False
141.203, 129.548, 5.558, 27.149 False
141.018, 129.548, 5.565, 27.182 False
140.832, 129.548, 5.579, 27.215 False
140.645, 129.549, 5.597, 27.248 False
140.458, 129.549, 5.621, 27.281 False
140.269, 129.549, 5.646, 27.314 False
140.080, 129.549, 5.678, 27.347 False
139.890, 129.549, 5.709, 27.380 False
139.698, 129.549, 5.741, 27.413 False
139.506, 129.549, 5.770, 27.446 False
139.313, 129.549, 5.794, 27.479 False
139.119, 129.549, 5.813, 27.512 False
138.925, 129.549, 5.826, 27.545 False
138.730, 129.549, 5.836, 27.578 False
138.536, 129.549, 5.839, 27.611 False
138.341, 129.549, 5.840, 27.644 False
138.147, 129.549, 5.834, 27.677 False
137.952, 129.549, 5.827, 27.710 False
137.759, 129.549, 5.814, 27.743 False
137.565, 129.549, 5.800, 27.776 False
137.373, 129.549, 5.781, 27.809 False
137.181, 129.549, 5.761, 27.842 False
136.989, 129.549, 5.736, 27.875 False
136.799, 129.549, 5.709, 27.908 False
136.610, 129.549, 5.677, 27.941 False
136.421, 129.548, 5.646, 27.974 False
136.234, 129.548, 5.615, 28.007 False
136.048, 129.548, 5.589, 28.040 False
135.862, 129.548, 5.568, 28.073 False
135.677, 129.547, 5.553, 28.106 False
135.492, 129.547, 5.547, 28.139 False
135.307, 129.547, 5.546, 28.172 False
135.122, 129.547, 5.554, 28.205 False
134.936, 129.546, 5.566, 28.238 False
134.750, 129.546, 5.585, 28.271 False
134.563, 129.546, 5.607, 28.304 False
134.375, 129.546, 5.634, 28.337 False
134.186, 129.545, 5.661, 28.370 False
133.996, 129.545, 5.683, 28.403 False
133.806, 129.545, 5.700, 28.436 False
133.616, 129.544, 5.701, 28.469 False
133.426, 129.544, 5.692, 28.502 False
133.237, 129.544, 5.666, 28.535 False
133.050, 129.543, 5.629, 28.568 False
132.864, 129.543, 5.573, 28.601 False
132.680, 129.543, 5.506, 28.634 False
132.499, 129.542, 5.425, 28.667 False
132.321, 129.542, 5.331, 28.700 False
132.147, 129.542, 5.224, 28.733 False
131.976, 129.541, 5.106, 28.766 False
131.810, 129.541, 4.977, 28.799 False
131.648, 129.541, 4.831, 28.832 False
131.492, 129.540, 4.677, 28.865 False
131.341, 129.540, 4.521, 28.898 False
131.195, 129.540, 4.364, 28.931 False
131.054, 129.539, 4.209, 28.964 False
130.918, 129.539, 4.055, 28.997 False
130.787, 129.538, 3.903, 29.030 False
130.661, 129.538, 3.758, 29.063 False
130.540, 129.537, 3.618, 29.096 False
130.423, 129.537, 3.484, 29.129 False
130.310, 129.536, 3.354, 29.162 False
130.202, 129.536, 3.230, 29.195 False
130.097, 129.535, 3.110, 29.228 False
129.996, 129.535, 2.995, 29.261 False
129.899, 129.535, 2.884, 29.294 False
129.805, 129.534, 2.777, 29.327 False
129.715, 129.534, 2.674, 29.360 False
129.628, 129.534, 2.576, 29.393 False
129.545, 129.532, 2.480, 29.426 False
129.464, 129.532, 2.389, 29.459 False
129.387, 129.531, 2.301, 29.492 False
129.312, 129.531, 2.216, 29.525 False
129.240, 129.531, 2.134, 29.558 False
129.170, 129.530, 2.056, 29.591 False
129.103, 129.530, 1.980, 29.624 False
129.039, 129.530, 1.907, 29.657 False
128.977, 129.529, 1.837, 29.690 False
128.917, 129.529, 1.770, 29.723 False
128.859, 129.529, 1.705, 29.756 False
128.804, 129.528, 1.642, 29.789 False
128.750, 129.528, 1.582, 29.822 False
128.699, 129.528, 1.524, 29.855 False
128.649, 129.528, 1.468, 29.888 False
128.601, 129.527, 1.414, 29.921 False
128.555, 129.527, 1.363, 29.954 False
128.511, 129.527, 1.313, 29.987 False
128.468, 129.527, 1.265, 30.020 False
128.427, 129.526, 1.218, 30.053 False
128.387, 129.526, 1.174, 30.086 False
128.349, 129.526, 1.131, 30.119 False
128.313, 129.526, 1.056, 30.152 False
128.279, 129.526, 1.026, 30.185 False
128.246, 129.525, 0.969, 30.218 False
128.215, 129.525, 0.928, 30.251 False
128.185, 129.525, 0.877, 30.284 False
128.157, 129.525, 0.814, 30.317 False
128.132, 129.524, 0.753, 30.350 False
128.108, 129.524, 0.701, 30.383 False
128.086, 129.524, 0.659, 30.416 False
128.064, 129.524, 0.628, 30.449 False
128.043, 129.523, 0.626, 30.482 False
128.022, 129.523, 0.647, 30.515 False
127.999, 129.523, 0.688, 30.548 False
127.974, 129.523, 0.740, 30.581 False
127.947, 129.523, 0.821, 30.614 False
127.917, 129.523, 0.905, 30.647 False
127.884, 129.523, 0.994, 30.680 False
127.844, 129.522, 1.203, 30.713 False
127.798, 129.523, 1.381, 30.746 False
127.746, 129.523, 1.544, 30.779 False
127.690, 129.523, 1.688, 30.812 False
127.630, 129.523, 1.821, 30.845 False
127.565, 129.522, 1.945, 30.878 False
127.497, 129.522, 2.069, 30.911 False
127.424, 129.522, 2.198, 30.944 False
127.347, 129.521, 2.333, 30.977 False
127.265, 129.521, 2.471, 31.010 False
127.179, 129.521, 2.614, 31.043 False
127.088, 129.520, 2.760, 31.076 False
126.992, 129.520, 2.909, 31.109 False
126.891, 129.520, 3.060, 31.142 False
126.784, 129.519, 3.214, 31.175 False
126.673, 129.519, 3.370, 31.208 False
126.556, 129.518, 3.526, 31.241 False
126.435, 129.518, 3.683, 31.274 False
126.308, 129.517, 3.841, 31.307 False
126.176, 129.517, 3.998, 31.340 False
126.038, 129.516, 4.154, 31.373 False
125.896, 129.515, 4.310, 31.406 False
125.748, 129.515, 4.462, 31.439 False
125.595, 129.514, 4.612, 31.472 False
125.438, 129.514, 4.759, 31.505 False
125.276, 129.513, 4.897, 31.538 False
125.109, 129.512, 5.025, 31.571 False
124.939, 129.512, 5.144, 31.604 False
124.765, 129.511, 5.248, 31.637 False
124.588, 129.510, 5.341, 31.670 False
124.409, 129.510, 5.417, 31.703 False
124.227, 129.509, 5.486, 31.736 False
124.043, 129.508, 5.538, 31.769 False
123.858, 129.508, 5.583, 31.802 False
123.672, 129.507, 5.616, 31.835 False
123.484, 129.506, 5.645, 31.868 False
123.296, 129.506, 5.663, 31.901 False
123.108, 129.505, 5.673, 31.934 False
122.920, 129.504, 5.669, 31.967 False
122.731, 129.504, 5.665, 32.000 False
122.543, 129.503, 5.660, 32.033 False
122.355, 129.502, 5.661, 32.066 False
122.167, 129.502, 5.662, 32.099 False
121.978, 129.501, 5.667, 32.132 False
121.790, 129.500, 5.669, 32.165 False
121.601, 129.500, 5.673, 32.198 False
121.412, 129.499, 5.673, 32.231 False
121.223, 129.499, 5.673, 32.264 False
121.034, 129.498, 5.668, 32.297 False
120.846, 129.497, 5.663, 32.330 False
120.658, 129.497, 5.652, 32.363 False
120.470, 129.496, 5.642, 32.396 False
120.282, 129.496, 5.628, 32.429 False
120.095, 129.495, 5.613, 32.462 False
119.909, 129.495, 5.595, 32.495 False
119.723, 129.494, 5.577, 32.528 False
119.537, 129.494, 5.556, 32.561 False
119.353, 129.493, 5.536, 32.594 False
119.169, 129.492, 5.512, 32.627 False
118.986, 129.492, 5.490, 32.660 False
118.804, 129.492, 5.464, 32.693 False
118.622, 129.491, 5.440, 32.726 False
118.442, 129.491, 5.413, 32.759 False
118.262, 129.490, 5.387, 32.792 False
118.083, 129.490, 5.359, 32.825 False
117.905, 129.489, 5.332, 32.858 False
117.728, 129.489, 5.302, 32.891 False
117.552, 129.488, 5.275, 32.924 False
117.377, 129.488, 5.244, 32.957 False
117.203, 129.488, 5.216, 32.990 False
117.030, 129.487, 5.185, 33.023 False
116.858, 129.487, 5.156, 33.056 False
116.687, 129.487, 5.124, 33.089 False
116.517, 129.486, 5.094, 33.122 False
116.348, 129.486, 5.063, 33.155 False
116.180, 129.486, 5.033, 33.188 False
116.013, 129.485, 5.000, 33.221 False
115.847, 129.485, 4.981, 33.254 False
115.681, 129.485, 4.979, 33.287 False
115.515, 129.484, 4.972, 33.320 False
115.350, 129.484, 4.952, 33.353 False
115.185, 129.484, 4.924, 33.386 False
115.022, 129.484, 4.889, 33.419 False
114.860, 129.484, 4.852, 33.452 False
114.700, 129.483, 4.794, 33.485 False
114.543, 129.483, 4.714, 33.518 False
114.388, 129.483, 4.618, 33.551 False
114.238, 129.483, 4.509, 33.584 False
114.091, 129.483, 4.390, 33.617 False
113.948, 129.483, 4.267, 33.650 False
113.810, 129.482, 4.137, 33.683 False
113.676, 129.482, 4.009, 33.716 False
113.546, 129.482, 3.885, 33.749 False
113.420, 129.482, 3.762, 33.782 False
113.298, 129.482, 3.645, 33.815 False
113.180, 129.482, 3.527, 33.848 False
113.065, 129.482, 3.418, 33.881 False
112.954, 129.482, 3.305, 33.914 False
112.847, 129.482, 3.205, 33.947 False
112.743, 129.483, 3.097, 33.980 False
112.642, 129.483, 3.004, 34.013 False
112.544, 129.484, 2.903, 34.046 False
112.450, 129.484, 2.817, 34.079 False
112.358, 129.484, 2.721, 34.112 False
112.270, 129.484, 2.631, 34.145 False
112.184, 129.484, 2.545, 34.178 False
112.101, 129.484, 2.465, 34.211 False
112.021, 129.484, 2.390, 34.244 False
111.943, 129.484, 2.321, 34.277 False
111.867, 129.484, 2.256, 34.310 False
111.793, 129.486, 2.195, 34.343 False
111.721, 129.486, 2.140, 34.376 False
111.650, 129.486, 2.090, 34.409 False
111.581, 129.486, 2.044, 34.442 False
111.514, 129.486, 2.000, 34.475 False
111.448, 129.486, 1.959, 34.508 False
111.384, 129.486, 1.920, 34.541 False
111.320, 129.486, 1.884, 34.574 False
111.258, 129.487, 1.851, 34.607 False
111.197, 129.487, 1.820, 34.640 False
111.136, 129.487, 1.792, 34.673 False
111.077, 129.487, 1.765, 34.706 False
111.019, 129.487, 1.741, 34.739 False
110.961, 129.487, 1.720, 34.772 False
110.904, 129.487, 1.700, 34.805 False
110.847, 129.487, 1.682, 34.838 False
110.792, 129.487, 1.665, 34.871 False
110.736, 129.486, 1.649, 34.904 False
110.681, 129.487, 1.636, 34.937 False
110.627, 129.487, 1.625, 34.970 False
110.573, 129.487, 1.615, 35.003 False
110.519, 129.487, 1.607, 35.036 False
110.466, 129.486, 1.598, 35.069 False
110.412, 129.486, 1.592, 35.102 False
110.359, 129.486, 1.587, 35.135 False
110.306, 129.486, 1.583, 35.168 False
110.253, 129.486, 1.580, 35.201 False
110.201, 129.486, 1.578, 35.234 False
110.148, 129.486, 1.576, 35.267 False
110.095, 129.486, 1.576, 35.300 False
110.043, 129.486, 1.575, 35.333 False
109.990, 129.486, 1.576, 35.366 False
109.938, 129.486, 1.577, 35.399 False
109.885, 129.486, 1.579, 35.432 False
109.832, 129.486, 1.581, 35.465 False
109.779, 129.486, 1.583, 35.498 False
109.727, 129.486, 1.586, 35.531 False
109.674, 129.486, 1.590, 35.564 False
109.620, 129.486, 1.593, 35.597 False
109.567, 129.486, 1.596, 35.630 False
109.514, 129.486, 1.599, 35.663 False
109.460, 129.486, 1.608, 35.696 False
109.407, 129.486, 1.613, 35.729 False
109.353, 129.486, 1.602, 35.762 False
109.300, 129.486, 1.580, 35.795 False
109.249, 129.486, 1.551, 35.828 False
109.198, 129.486, 1.516, 35.861 False
109.149, 129.486, 1.478, 35.894 False
109.101, 129.487, 1.437, 35.927 False
109.054, 129.487, 1.395, 35.960 False
109.009, 129.487, 1.352, 35.993 False
108.965, 129.487, 1.309, 36.026 False
108.923, 129.488, 1.263, 36.059 False
108.882, 129.488, 1.221, 36.092 False
108.843, 129.488, 1.179, 36.125 False
108.804, 129.488, 1.138, 36.158 False
108.768, 129.488, 1.098, 36.191 False
108.732, 129.488, 1.059, 36.224 False
108.698, 129.488, 1.021, 36.257 False
108.665, 129.488, 0.984, 36.290 False
108.633, 129.488, 0.949, 36.323 False
108.602, 129.488, 0.914, 36.356 False
108.573, 129.488, 0.881, 36.389 False
108.544, 129.488, 0.849, 36.422 False
108.516, 129.488, 0.818, 36.455 False
108.490, 129.488, 0.788, 36.488 False
108.464, 129.489, 0.759, 36.521 False
108.440, 129.489, 0.731, 36.554 False
108.416, 129.488, 0.703, 36.587 False
108.393, 129.488, 0.677, 36.620 False
108.371, 129.488, 0.653, 36.653 False
108.350, 129.488, 0.629, 36.686 False
108.329, 129.488, 0.606, 36.719 False
108.310, 129.488, 0.584, 36.752 False
108.291, 129.488, 0.562, 36.785 False
108.272, 129.488, 0.542, 36.818 False
108.255, 129.488, 0.522, 36.851 False
108.238, 129.488, 0.503, 36.884 False
108.221, 129.488, 0.484, 36.917 False
108.206, 129.488, 0.467, 36.950 False
108.190, 129.488, 0.450, 36.983 False
108.176, 129.488, 0.433, 37.016 False
108.162, 129.488, 0.417, 37.049 False
108.148, 129.488, 0.402, 37.082 False
108.135, 129.488, 0.386, 37.115 False
108.122, 129.488, 0.372, 37.148 False
108.110, 129.488, 0.359, 37.181 False
108.099, 129.488, 0.346, 37.214 False
108.087, 129.488, 0.333, 37.247 False
108.077, 129.488, 0.321, 37.280 False
108.066, 129.488, 0.309, 37.313 False
108.056, 129.488, 0.298, 37.346 False
108.046, 129.488, 0.287, 37.379 False
108.037, 129.488, 0.277, 37.412 False
108.028, 129.488, 0.266, 37.445 False
108.019, 129.488, 0.256, 37.478 False
108.011, 129.488, 0.247, 37.511 False
108.003, 129.488, 0.238, 37.544 False
107.995, 129.488, 0.229, 37.577 False
107.988, 129.488, 0.221, 37.610 False
107.980, 129.488, 0.213, 37.643 False
107.974, 129.488, 0.205, 37.676 False
107.967, 129.488, 0.198, 37.709 False
107.960, 129.488, 0.190, 37.742 False
107.954, 129.488, 0.183, 37.775 False
107.948, 129.488, 0.177, 37.808 False
107.942, 129.488, 0.170, 37.841 False
107.937, 129.488, 0.164, 37.874 False
107.932, 129.488, 0.158, 37.907 False
107.926, 129.488, 0.152, 37.940 False
107.921, 129.488, 0.147, 37.973 False
107.917, 129.488, 0.141, 38.006 False
107.912, 129.488, 0.135, 38.039 False
107.908, 129.488, 0.131, 38.072 False
107.903, 129.488, 0.126, 38.105 False
107.899, 129.488, 0.120, 38.138 False
107.895, 129.488, 0.116, 38.171 False
107.892, 129.488, 0.112, 38.204 False
107.888, 129.488, 0.108, 38.237 False
107.884, 129.488, 0.104, 38.270 False
107.881, 129.488, 0.100, 38.303 False
107.878, 129.488, 0.097, 38.336 False
107.875, 129.488, 0.093, 38.369 False
107.872, 129.488, 0.090, 38.402 False
107.869, 129.488, 0.087, 38.435 False
107.866, 129.488, 0.083, 38.468 False
107.863, 129.488, 0.080, 38.501 False
107.861, 129.488, 0.077, 38.534 False
107.858, 129.488, 0.075, 38.567 False
107.856, 129.488, 0.072, 38.600 False
107.853, 129.488, 0.069, 38.633 False
107.851, 129.488, 0.067, 38.666 False
107.849, 129.488, 0.065, 38.699 False
107.849, 129.488, 0.003, 38.732 False
107.848, 129.488, 0.031, 38.765 False
107.847, 129.488, 0.026, 38.798 False
107.845, 129.488, 0.045, 38.831 False
107.844, 129.488, 0.047, 38.864 False
107.842, 129.488, 0.047, 38.897 False
107.840, 129.488, 0.046, 38.930 False
107.839, 129.488, 0.046, 38.963 False
107.837, 129.488, 0.045, 38.996 False
107.836, 129.488, 0.044, 39.029 False
107.834, 129.488, 0.043, 39.062 False
107.833, 129.488, 0.042, 39.095 False
107.832, 129.488, 0.041, 39.128 False
107.830, 129.488, 0.040, 39.161 False
107.829, 129.488, 0.038, 39.194 False
107.828, 129.488, 0.037, 39.227 False
107.826, 129.488, 0.036, 39.260 False
107.825, 129.488, 0.035, 39.293 False
107.824, 129.488, 0.033, 39.326 False
107.823, 129.488, 0.032, 39.359 False
107.822, 129.488, 0.031, 39.392 False
107.821, 129.488, 0.030, 39.425 False
107.820, 129.488, 0.029, 39.458 False
107.819, 129.488, 0.028, 39.491 False
107.818, 129.488, 0.027, 39.524 False
107.817, 129.488, 0.026, 39.557 False
107.816, 129.488, 0.025, 39.590 False
107.816, 129.488, 0.024, 39.623 False
107.815, 129.488, 0.023, 39.656 False
107.814, 129.488, 0.022, 39.689 False
107.813, 129.488, 0.022, 39.722 False
107.813, 129.488, 0.021, 39.755 False
107.812, 129.488, 0.020, 39.788 False
107.811, 129.488, 0.019, 39.821 False
107.811, 129.488, 0.001, 39.854 False
107.813, 129.488, -0.031, 39.887 False
107.814, 129.488, -0.026, 39.920 False
107.814, 129.488, -0.013, 39.953 False
107.814, 129.488, -0.002, 39.986 False
107.814, 129.488, 0.005, 40.019 False
107.814, 129.488, 0.011, 40.052 False
107.813, 129.488, 0.015, 40.085 False
107.813, 129.488, 0.017, 40.118 False
107.812, 129.488, 0.019, 40.151 False
107.811, 129.488, 0.021, 40.184 False
107.811, 129.488, 0.021, 40.217 False
107.810, 129.488, 0.022, 40.250 False
107.809, 129.488, 0.022, 40.283 False
107.808, 129.488, 0.022, 40.316 False
107.808, 129.488, 0.022, 40.349 False
107.807, 129.488, 0.021, 40.382 False
107.806, 129.488, 0.021, 40.415 False
107.806, 129.488, 0.020, 40.448 False
107.805, 129.488, 0.020, 40.481 False
107.804, 129.488, 0.019, 40.514 False
107.804, 129.488, 0.018, 40.547 False
107.804, 129.487, -0.001, 40.580 False
107.805, 129.487, -0.002, 40.613 False
107.805, 129.488, -0.002, 40.646 False
107.805, 129.488, -0.000, 40.679 False
107.805, 129.488, 0.001, 40.712 False
107.805, 129.488, 0.002, 40.745 False
107.805, 129.488, 0.003, 40.778 False
107.805, 129.488, 0.005, 40.811 False
107.805, 129.488, 0.007, 40.844 False
107.805, 129.488, 0.010, 40.877 False
107.804, 129.488, 0.013, 40.910 False
107.804, 129.488, 0.018, 40.943 False
107.804, 129.488, 0.023, 40.976 False
107.803, 129.488, 0.028, 41.009 False
107.802, 129.488, 0.050, 41.042 False
107.800, 129.490, 0.063, 41.075 False
107.797, 129.491, 0.060, 41.108 False
107.795, 129.492, 0.081, 41.141 False
107.792, 129.495, 0.100, 41.174 False
107.788, 129.498, 0.121, 41.207 False
107.781, 129.502, 0.203, 41.240 False
107.773, 129.509, 0.264, 41.273 False
107.763, 129.515, 0.307, 41.306 False
107.752, 129.520, 0.334, 41.339 False
107.740, 129.527, 0.367, 41.372 False
107.727, 129.533, 0.420, 41.405 False
107.712, 129.540, 0.464, 41.438 False
107.696, 129.546, 0.476, 41.471 False
107.680, 129.552, 0.491, 41.504 False
107.663, 129.559, 0.530, 41.537 False
107.644, 129.565, 0.591, 41.570 False
107.622, 129.572, 0.673, 41.603 False
107.599, 129.579, 0.722, 41.636 False
107.573, 129.586, 0.803, 41.669 False
107.545, 129.593, 0.842, 41.702 False
107.517, 129.599, 0.864, 41.735 False
107.489, 129.606, 0.877, 41.768 False
107.459, 129.612, 0.900, 41.801 False
107.429, 129.619, 0.929, 41.834 False
107.398, 129.626, 0.974, 41.867 False
107.365, 129.633, 1.016, 41.900 False
107.330, 129.640, 1.072, 41.933 False
107.293, 129.648, 1.120, 41.966 False
107.255, 129.655, 1.176, 41.999 False
107.215, 129.663, 1.220, 42.032 False
107.174, 129.670, 1.269, 42.065 False
107.131, 129.679, 1.307, 42.098 False
107.087, 129.686, 1.353, 42.131 False
107.042, 129.695, 1.391, 42.164 False
106.995, 129.703, 1.436, 42.197 False
106.947, 129.712, 1.475, 42.230 False
106.897, 129.720, 1.519, 42.263 False
106.846, 129.729, 1.558, 42.296 False
106.794, 129.738, 1.601, 42.329 False
106.740, 129.747, 1.638, 42.362 False
106.685, 129.756, 1.680, 42.395 False
106.629, 129.765, 1.717, 42.428 False
106.572, 129.774, 1.757, 42.461 False
106.513, 129.784, 1.794, 42.494 False
106.453, 129.792, 1.834, 42.527 False
106.391, 129.802, 1.869, 42.560 False
106.329, 129.812, 1.907, 42.593 False
106.265, 129.821, 1.943, 42.626 False
106.200, 129.829, 1.981, 42.659 False
106.134, 129.840, 2.015, 42.692 False
106.067, 129.849, 2.053, 42.725 False
105.998, 129.857, 2.087, 42.758 False
105.928, 129.866, 2.124, 42.791 False
105.857, 129.875, 2.157, 42.824 False
105.785, 129.885, 2.184, 42.857 False
105.712, 129.894, 2.207, 42.890 False
105.639, 129.903, 2.229, 42.923 False
105.565, 129.913, 2.249, 42.956 False
105.490, 129.922, 2.268, 42.989 False
105.415, 129.930, 2.284, 43.022 False
105.339, 129.938, 2.301, 43.055 False
105.262, 129.948, 2.316, 43.088 False
105.185, 129.958, 2.331, 43.121 False
105.108, 129.967, 2.343, 43.154 False
105.030, 129.977, 2.355, 43.187 False
104.952, 129.987, 2.366, 43.220 False
104.874, 129.995, 2.375, 43.253 False
104.795, 130.004, 2.386, 43.286 False
104.716, 130.014, 2.396, 43.319 False
104.636, 130.024, 2.404, 43.352 False
104.557, 130.033, 2.412, 43.385 False
104.477, 130.042, 2.419, 43.418 False
104.396, 130.051, 2.426, 43.451 False
104.316, 130.058, 2.431, 43.484 False
104.235, 130.067, 2.438, 43.517 False
104.154, 130.075, 2.443, 43.550 False
104.073, 130.084, 2.450, 43.583 False
103.992, 130.091, 2.453, 43.616 False
103.910, 130.099, 2.459, 43.649 False
103.829, 130.105, 2.462, 43.682 False
103.747, 130.112, 2.467, 43.715 False
